user_id,friend_user_id
627,456
627,923
627,659
627,661
627,1595
627,1234
627,294
627,828
627,4122
627,1659
51,144
51,405
51,59
51,28
51,58
51,3772
51,735
51,974
51,221
51,29
1234,1560
1234,1374
1234,128
1234,906
1234,923
1234,556
1234,32
1234,627
1234,166
1560,509
1560,616
1560,1234
1560,2833
1560,1374
1560,1861
1560,2926
1560,528
1560,668
1560,762
1560,625
1560,570
1560,2055
1560,930
1560,2695
1560,1464
1560,1236
1560,32
1560,797
1560,1073
1560,66
1560,1211
1560,423
1560,3506
1560,2913
1560,1982
1560,2958
1560,285
1560,1954
1560,2029
1560,1033
1560,3348
1560,3913
1560,482
1560,661
1560,3756
1560,2991
1560,3709
1560,1659
1560,866
1560,705
1560,732
1560,253
1560,1595
1560,576
725,117
725,283
725,724
725,1445
725,789
725,773
725,372
725,161
725,3738
725,945
581,32
581,1622
172,684
172,32
172,72
172,2846
1310,2144
1310,1477
1310,1308
1310,1311
3171,2833
2055,184
2055,504
2055,1374
2055,2695
2055,2833
2055,1560
2055,3027
2055,3492
2055,3506
2055,4043
2055,32
2055,944
2055,136
2055,2309
2055,1087
2055,3878
2055,3569
2055,3386
2055,3360
2055,1659
2055,2255
2055,4122
58,59
58,29
58,51
58,144
58,553
58,32
58,329
58,40
103,29
103,161
103,1273
103,32
103,3224
103,2846
89,111
89,126
89,90
504,554
504,2055
504,1659
504,1475
504,1374
238,735
238,285
238,1073
238,476
238,32
238,1975
238,1523
238,423
238,510
238,2214
405,221
405,64
405,80
405,32
405,88
405,43
405,441
405,475
405,198
405,313
405,51
405,466
405,391
405,131
405,156
405,304
405,73
405,14
405,114
405,1273
405,974
405,460
405,650
405,1390
405,753
405,1648
405,2256
405,1321
405,2296
405,2435
405,3803
405,3224
405,188
405,2846
405,1689
405,834
405,205
405,872
405,535
405,458
405,1023
405,2061
405,718
405,1482
3,8
73,1739
73,174
73,254
73,554
73,250
73,537
73,974
73,1420
73,1475
73,1344
73,72
73,1887
73,1216
73,81
73,63
73,654
73,1914
73,405
73,495
73,130
201,1
8,3
8,0
8,5
8,836
8,117
8,1653
8,2846
13,1337
1739,73
1739,1726
923,627
923,1234
923,964
923,822
923,1142
923,3617
923,533
923,285
923,3506
923,462
923,930
923,661
923,1191
923,2121
923,1033
923,32
923,339
923,2480
923,1280
923,419
923,93
923,1010
923,1262
923,1645
923,539
923,72
923,1201
923,1402
923,797
923,1176
923,1277
923,1216
923,2570
923,1321
923,864
923,1648
923,1052
923,1391
923,1075
923,377
923,3294
923,463
923,365
923,807
923,1174
923,1235
923,653
923,157
923,1000
923,145
923,1316
923,2545
923,428
923,520
923,499
923,1457
923,852
923,3478
923,3530
923,232
923,1679
923,1627
923,290
923,2770
923,1045
923,3224
923,1993
923,205
923,3911
923,1981
923,1810
923,2296
923,111
923,3803
923,2053
923,1844
923,2256
923,3378
923,591
923,2313
923,3235
923,999
923,1085
923,535
923,2061
923,2658
923,2228
923,2559
923,1664
923,3862
923,611
923,1149
923,3997
923,816
923,1541
923,2563
923,3335
923,1345
923,2285
923,4122
923,1706
923,2796
923,1622
923,1233
923,2415
923,3815
923,3534
923,2184
923,387
923,806
923,3970
923,3055
923,1314
923,1475
923,974
923,423
923,3017
923,753
923,2575
923,259
923,4065
923,2677
923,1675
923,1257
923,3879
923,4214
923,4075
923,1260
923,1211
923,1656
923,1985
923,10
923,1832
923,2715
923,1337
923,1692
923,1726
923,1324
923,1013
923,575
923,1595
923,795
923,972
923,1793
923,4084
923,1489
923,3869
923,3695
923,3124
923,2476
923,2082
923,2939
923,29
923,2846
923,868
923,1330
923,3578
923,2007
923,1143
923,510
923,270
923,2971
923,1790
923,2926
923,1523
923,3004
923,2325
923,3976
923,2708
923,3187
923,2858
923,3325
923,1794
923,1333
923,275
923,1887
923,2564
923,1287
923,3269
923,1482
923,540
923,3333
923,2914
923,3524
923,2220
923,3158
923,3926
923,1193
923,1292
923,2315
923,1620
923,2248
923,975
923,2567
3027,3386
3027,2055
3027,4195
3027,738
3027,1998
3027,1021
656,1033
656,2893
467,313
467,1954
467,1475
467,377
467,509
467,576
467,922
467,2061
467,3204
314,185
314,560
314,161
314,509
314,291
314,834
314,306
50,270
50,422
50,3710
50,974
50,310
161,80
161,34
161,243
161,321
161,117
161,115
161,103
161,553
161,185
161,340
161,229
161,40
161,494
161,131
161,385
161,392
161,114
161,86
161,635
161,29
161,369
161,283
161,339
161,367
161,432
161,127
161,314
161,442
161,408
161,468
161,215
161,350
161,795
161,1445
161,725
161,930
161,874
161,206
161,773
161,744
161,647
161,39
161,308
161,32
161,225
161,1954
161,802
161,452
161,1081
161,1747
161,1207
161,1425
161,731
161,533
161,293
161,144
161,275
161,64
161,988
161,84
161,476
161,458
161,162
161,150
161,531
161,325
161,372
161,60
161,54
161,1870
2570,2715
2570,2708
2570,1648
2570,3333
2570,3803
2570,3224
2570,923
2570,3534
2570,2220
2570,1810
2570,1482
2570,2476
2570,2567
2570,3133
2570,2846
2570,2061
1073,3759
1073,1176
1073,828
1073,611
1073,214
1073,1560
1073,3506
1073,32
1073,238
1073,1374
1073,72
1073,2061
1073,2584
495,654
495,554
495,73
495,1887
495,906
