user_id,friend_user_id
2020,694
2020,173
2020,131
2020,2603
2020,1133
2020,388
2020,4452
2020,12990
2020,639
2020,4420
2020,65
2020,4248
2020,448
2020,310
2020,2219
2020,2143
2020,1435
2020,9
2020,241
2020,2608
2020,2231
2020,1961
2020,511
2020,1025
2020,330
2020,1273
2020,856
2020,8832
2020,38
2020,2270
2020,29
2020,1041
2020,1406
2020,367
2020,311
2020,2203
2020,288
2020,35048
2020,23
2020,531
2020,2069
2020,445
2020,96
2020,889
2020,100
2020,277
2020,146
2020,686
2020,286
2020,401
2020,2625
2020,1942
2020,83
2020,14436
2020,169
2020,444
2020,506
2020,2023
2020,1714
2020,227
2020,235
2020,1903
2020,3180
2020,251
2020,10171
2020,451
2020,324
2020,20467
2020,9000
2020,768
2020,145
2020,772
2020,5220
2020,457
2020,646
2020,338
2020,148
2020,7671
2020,52
2020,216
2020,570
2020,16733
2020,32880
2020,376
2020,9077
2020,45
2020,221
2020,667
2020,349
2020,36
2020,491
2020,364
2020,18
2020,164
2020,6122
2020,464
2020,428
2020,9024
2020,237
2020,124
2020,1347
2020,6410
2020,3918
2020,385
2020,483
2020,1975
2020,23013
2020,257
2020,202
2020,2201
2020,1318
2020,6311
2020,461
2020,201
2020,408
2020,37784
2020,11828
2020,637
2020,473
2020,67
2020,409
2020,37
2020,420
2020,2263
2020,4
2020,622
2020,140
2020,20686
2020,553
2020,2949
2020,1020
2020,1328
2020,794
2020,343
2020,799
2020,14164
2020,458
2020,435
2020,55
2020,719
2020,535
2020,398
2020,397
2020,3997
2020,563
2020,565
2020,8298
2020,225
2020,957
2020,21
2020,12166
2020,245
2020,502
2020,293
2020,242
2020,8646
2020,79
2020,456
2020,37219
2020,112
2020,137
2020,332
2020,110
2020,39180
2020,34
2020,1140
2020,160
2020,3970
2020,416
2020,386
2020,733
2020,321
2020,312
2020,246
2020,174
2020,107
2020,418
2020,825
2020,195
2020,407
2020,156
2020,453
2020,325
2020,88
2020,13833
2020,1900
2020,7004
2020,331
2020,7274
2020,443
2020,13686
2020,222
2020,15874
2020,22
2020,361
2020,650
2020,280
2020,200
2020,155
2020,4873
2020,178
2020,611
2020,240
2020,9488
2020,5118
2020,23066
2020,21884
2020,0
2020,470
2020,671
2020,1589
2020,1779
2020,18587
2020,53
2020,8823
2020,2287
2020,2568
2020,528
2020,1113
2020,2605
2020,8132
2020,11191
2020,73
2020,14447
2020,31
2020,93
2020,20464
2020,3460
2020,399
2020,1335
2020,77
2020,370
2020,424
2020,387
2020,322
2020,4790
2020,3167
2020,289
2020,193
2020,11217
2020,211
2020,7818
2020,17217
2020,295
2020,135
2020,7114
2020,3018
2020,512
2020,297
2020,23497
2020,3135
2020,477
2020,932
2020,41855
2020,1386
2020,2542
2020,266
2020,15614
2020,226
2020,4995
2020,471
2020,2177
2020,230
2020,1257
2020,323
2020,1266
2020,207
2020,3653
2020,218
2020,4186
2020,117
2020,72
2020,1168
2020,5347
2020,333
2020,759
2020,187
2020,475
2020,10472
2020,14596
2020,766
2020,14374
2020,629
2020,1229
2020,358
2020,182
2020,730
2020,7074
2020,170
2020,2654
2020,904
2020,748
2020,192
2020,509
2020,35
2020,19054
2020,11243
2020,275
2020,120
2020,1441
2020,564
2020,39
2020,373
2020,57
2020,10929
2020,4319
2020,30798
2020,682
2020,529
2020,7850
2020,167
2020,299
2020,4925
2020,590
2020,4388
2020,4433
2020,7354
2020,1351
2020,15103
2020,5602
2020,11469
2020,32013
2020,885
2020,61
2020,13418
2020,236
2020,454
2020,75
2020,6891
2020,537
2020,668
2020,191
2020,1074
2020,569
2020,389
2020,98
2020,395
2020,2635
39806,10171
39806,10677
39806,11260
39806,9809
39806,3492
39806,13478
39806,1672
39806,4484
39806,4721
39806,15839
39806,20467
39806,3578
39806,6410
39806,3254
39806,13965
39806,21756
39806,7614
39806,10206
39806,6297
39806,1273
39806,957
39806,18657
39806,38509
39806,30350
39806,5198
39806,41855
39806,13245
39806,7782
39806,35245
39806,6563
39806,8233
39806,7761
39806,17069
39806,5816
39806,20498
39806,16956
39806,12680
39806,7234
39806,30472
39806,14601
39806,3199
39806,18485
39806,14411
39806,13847
39806,31500
39806,33355
39806,4098
39806,7882
39806,37250
39806,4420
39806,14275
39806,18918
39806,11914
39806,667
39806,19050
39806,23237
39806,10851
39806,11592
39806,5932
39806,39198
39806,12829
39806,29242
39806,10108
39806,1794
39806,33159
39806,4235
39806,41313
39806,23512
39806,13291
39806,13087
39806,4982
39806,37206
39806,6232
39806,9431
39806,10780
39806,21837
39806,5740
39806,38864
39806,15383
39806,4382
39806,24485
39806,38061
39806,21577
39806,21528
39806,10979
39806,30732
39806,7505
39806,30888
39806,1216
39806,27313
39806,22330
39806,10475
39806,19718
39806,30482
39806,25447
39806,35609
39806,13132
39806,16773
39806,38494
39806,29733
39806,18717
39806,22762
39806,24246
39806,35832
39806,6974
39806,8518
39806,17635
39806,34122
39806,20416
39806,22682
39806,32973
39806,35739
39806,34859
39806,32487
39806,37899
39806,26605
39806,41800
39806,3191
39806,13180
39806,25003
39806,32048
39806,28583
39806,32599
39806,27279
39806,21227
39806,6937
39806,8017
39806,31844
39806,23911
39806,16961
39806,14997
39806,39570
39806,12314
39806,32788
39806,14486
39806,36486
39806,619
39806,30860
39806,23892
39806,31428
39806,407
39806,5782
39806,18837
39806,39645
39806,22443
39806,31902
39806,35567
39806,26394
39806,10148
39806,326
39806,9473
39806,16348
39806,611
39806,4713
39806,567
39806,33037
39806,36871
39806,41257
39806,26591
39806,41488
39806,25223
39806,41622
39806,4840
39806,9513
39806,17849
39806,38084
39806,5818
39806,35124
39806,40891
39806,40131
39806,32821
39806,32509
39806,41502
39806,17636
39806,27551
39806,11611
39806,37170
39806,8653
39806,40564
39806,18790
39806,41667
39806,17174
39806,5599
39806,12280
39806,23848
39806,182
39806,19274
39806,13360
39806,25719
39806,37902
39806,31008
39806,24569
39806,18727
39806,9675
39806,9373
39806,28087
39806,14969
39806,37280
39806,35635
39806,21923
39806,17581
39806,29114
39806,30747
39806,20384
39806,6462
39806,19034
39806,37605
39806,13663
39806,31065
39806,36862
39806,41588
39806,35756
39806,22887
39806,35360
39806,41787
39806,41071
39806,36234
39806,24073
39806,29677
39806,35367
39806,5076
39806,6076
39806,26192
39806,39544
39806,39693
39806,38085
39806,40802
39806,31544
39806,31800
39806,38209
39806,35139
39806,21701
39806,41845
1724,2635
1724,13418
1724,5261
1724,8050
1724,2809
1724,86
1724,12682
1724,5594
1724,3019
