user_id,rel_id,business_id,ts
0,4,41895,0
0,1,41896,2496106
0,4,41897,2669619
0,4,41898,2670658
0,0,41899,2671022
0,0,41900,2672100
0,4,41901,2672654
0,1,41902,2898375
0,3,41903,2898520
0,3,41904,2898657
1,4,41905,3003306
2,3,41906,3246349
2,3,41907,3247482
2,2,41908,3247973
2,3,41909,3249087
2,0,41910,3249711
2,3,41911,3250425
2,2,41912,3252385
2,2,41913,3252919
2,2,41914,3253809
0,4,41915,3626966
0,2,41916,3701695
0,3,41917,3702065
3,3,41918,5533772
0,4,41919,5671095
4,4,41920,6981537
4,4,41915,6981652
5,0,41921,7400972
5,3,41922,7401760
6,4,41923,7434965
6,4,41924,7435258
6,4,41925,7435501
5,4,41917,8305300
5,2,41926,8308901
5,0,41927,8701198
7,2,41928,9062524
7,2,41929,9062674
7,3,41930,9063004
7,3,41896,9063638
7,4,41931,9063773
7,3,41932,9063874
5,3,41933,9171106
5,2,41934,9171374
5,3,41935,9171708
5,2,41936,9172286
5,2,41937,9172586
7,3,41938,9498002
5,0,41939,9757023
5,2,41940,9757760
7,4,41941,9944548
6,4,41942,10497182
6,3,41943,10502112
6,2,41944,10503463
6,4,41945,10504792
6,3,41946,10507460
6,4,41947,10509529
6,4,41948,10510648
6,4,41949,10512026
6,4,41950,10514455
7,2,41951,10680059
7,3,41952,10754824
7,3,41953,11324119
7,3,41954,11977632
7,3,41955,11978031
8,4,41949,13692602
7,0,41956,14388057
7,2,41957,14388191
7,4,41958,14388420
7,3,41959,14441975
9,4,41960,16094339
9,4,41961,16094543
7,4,41962,16586056
2,4,41963,17343041
2,2,41964,17343580
2,4,41965,17344309
2,2,41966,17345480
7,3,41897,18034320
7,3,41967,18034520
7,3,41968,18034687
7,2,41969,18042344
7,2,41970,18042651
7,4,41924,18042923
9,4,41947,18292622
9,3,41949,18294533
10,3,41971,18787353
10,3,41972,18787644
10,2,41973,18787950
10,4,41974,18788271
11,4,41936,18821832
8,4,41975,18853869
8,3,41976,18862633
12,4,41977,19064665
10,4,41978,19093026
10,3,41979,19093363
8,4,41980,19372215
13,0,41981,19509640
13,0,41982,19510040
13,3,41920,19510337
13,4,41923,19510909
12,4,41983,19848465
14,3,41922,19939490
14,4,41984,19939584
14,3,41985,19939631
14,4,41948,19939775
14,3,41949,19939865
14,4,41947,19940010
14,4,41986,19940225
14,2,41987,19940537
14,1,41988,19940684
14,3,41989,19940713
7,2,41990,19962703
8,2,41991,20053804
8,3,41992,20068856
8,1,41984,20394390
8,3,41993,20843949
8,4,41994,20844169
7,2,41995,20897739
7,3,41996,20909926
7,3,41925,21095955
15,3,41997,21331415
16,4,41998,21592789
16,4,41999,21592960
16,4,41920,21599024
16,3,42000,21599160
16,4,42001,21600134
14,3,42002,21686765
14,4,42003,21687046
14,2,42004,21687283
14,2,42005,21687375
15,4,42006,21768104
15,3,42007,21768410
15,3,41914,21768850
17,3,41897,22094138
17,2,42008,22095399
17,3,42009,22096300
17,4,42010,22270801
17,4,42011,22271110
17,4,42012,22271531
9,2,42013,22656169
7,3,42014,22968471
18,3,41981,23428051
18,3,41982,23428231
18,2,41896,23428570
8,2,42015,23517762
19,3,41920,24024386
19,4,41958,24024567
19,2,41962,24024803
19,4,42016,24025471
12,4,42017,24077029
12,3,42018,24077285
12,3,42019,24077439
20,4,42020,24273862
20,3,42013,24274113
20,2,41971,24274363
20,3,42021,24274584
20,3,41920,24275377
7,3,42022,24678932
21,3,42023,25547290
21,4,41985,25547501
21,2,42020,25547789
21,2,42024,25548162
21,3,42025,26072714
7,3,42026,26490053
7,4,42027,26490702
7,4,42028,27016936
7,3,41917,27017110
7,1,42029,27017932
7,2,42030,27018868
7,1,42031,27032920
7,4,42032,27033408
7,4,42033,27033692
7,3,42034,27033913
22,4,42035,27062994
22,4,41898,27064699
23,4,41981,27100022
23,2,42036,27100644
23,3,42037,27101032
23,3,42038,27101580
23,1,42039,27102024
23,1,42040,27102255
14,2,41911,27109429
22,1,41904,27113397
22,4,41911,27113509
7,3,42041,27119148
7,3,42042,27208752
7,2,42043,27210083
7,3,42044,27213203
7,3,41920,27301438
14,2,42024,27486937
14,3,42045,27486973
7,3,42046,27528286
7,0,42047,27535762
14,2,42048,27566114
7,4,42049,27608524
7,4,42050,27644821
14,3,42051,27652516
24,3,42052,27716626
24,4,42053,27717123
7,2,42054,27773146
15,2,41981,28759587
14,4,42055,29271900
25,4,42056,29276632
25,4,42057,29349454
25,1,41970,29349766
25,2,41998,29624732
25,4,42058,29711627
14,3,42058,29725136
14,2,42059,29725403
14,3,42053,29725622
14,2,42060,29725716
25,3,41906,29814402
17,3,42061,29958332
14,4,42062,30399456
14,3,42063,30415214
14,4,42064,30415260
14,2,42065,30415311
14,3,42066,30415756
14,3,42067,30416064
26,3,41908,30723713
26,3,42068,30723970
26,3,42069,30724241
26,4,42070,30724594
26,1,42071,30724765
26,3,41905,30725165
26,4,41981,30725311
26,1,41982,30725570
14,3,42017,30853300
14,3,42072,30853354
14,3,42073,30853775
25,4,42074,30859730
22,3,42017,30927550
22,4,42075,30927760
26,3,42076,30942910
26,3,42077,30943736
26,3,42011,30945036
26,3,42078,30945109
26,4,41898,30946584
14,3,42075,31078462
14,4,41924,31333587
7,4,42079,31359025
7,4,41946,31359217
7,0,42045,31359434
14,2,42080,31416261
14,3,42081,31423030
14,4,42082,31423486
14,2,42083,31425767
14,2,41896,31604428
14,2,42084,31606606
25,2,42022,31806923
25,4,42085,31808989
27,4,41947,31831107
27,2,42086,31831260
27,2,42087,31831456
27,3,42088,31831757
27,4,41948,31832114
27,2,41923,31832418
27,2,42053,31832543
27,3,41903,31833237
27,2,42089,31833500
27,3,42090,31833673
27,4,42091,31833903
27,3,41931,31834349
27,1,41982,31835030
27,2,42002,31835550
27,3,41911,31835761
27,3,42092,31835996
27,1,41949,31837074
27,2,42093,31837281
20,4,42094,31985259
20,4,42095,31985593
20,3,42096,31986438
14,4,42028,32103279
14,3,42097,32103391
14,3,42098,32103475
14,3,42099,32103693
14,3,42100,32103841
27,3,42097,32418984
27,3,42063,32419331
14,3,41977,32475091
28,0,42101,32558344
29,4,41897,32670151
29,3,41970,32670392
30,0,41910,32718199
30,4,41909,32718752
30,3,42102,32721293
30,2,42103,32723133
14,4,42104,33069103
14,3,42105,33069274
14,3,41938,33069632
14,3,42106,33070670
14,3,42107,33091149
20,3,41896,33284476
31,4,41897,33497178
31,4,41931,33497639
26,2,42108,33834095
14,2,42109,33866021
14,3,42110,33866191
14,2,42044,33868487
14,2,42111,33868726
14,2,42112,33868781
14,2,42113,33869122
14,3,42114,33869286
32,3,42038,33965360
8,4,42115,34920944
8,3,42105,34921442
33,3,41926,34958791
33,2,41923,34964170
33,0,42116,34964471
33,3,41981,35006975
33,4,42117,35162483
34,4,41938,35174867
34,4,42017,35174948
14,2,41903,35293228
14,3,42118,35293310
34,4,42119,35321626
34,2,41906,35321793
35,0,42119,35325761
35,4,41952,35326078
36,2,41981,35333335
36,0,41982,35333520
31,3,42120,35663591
37,3,42121,35693375
14,4,42122,35830141
14,3,42123,35831191
14,3,41981,35831440
19,4,41897,36197377
19,3,41898,36197612
38,4,41896,36251434
38,4,41952,36251640
39,3,42068,36327113
40,3,42124,36338202
40,4,42125,36338818
40,3,42126,36338891
40,4,41920,36338997
40,4,42127,36339057
40,4,42128,36340009
40,3,42129,36340053
40,4,41903,36340101
40,4,41902,36340218
39,4,42008,36344447
39,4,42130,36344650
39,3,41903,36345039
39,4,41952,36345212
39,4,42131,36414813
39,3,42132,36415232
40,4,42133,36420070
38,4,42008,36422670
39,4,42033,36530311
39,2,42134,36530510
39,2,42135,36531493
39,1,42136,36531635
39,2,42137,36532124
39,2,42011,36532711
39,1,42138,36532790
39,3,42139,36532864
39,2,41896,36533222
39,4,41902,36533510
39,1,42140,36535195
39,1,42141,36535404
39,4,42142,36535601
39,4,42127,36536011
39,2,42029,36536108
39,4,42000,36536200
40,4,42000,36544934
40,0,42141,36545056
40,2,42140,36545121
40,4,42143,36545345
40,4,42139,36545407
40,4,42011,36545460
40,4,42134,36545538
40,4,42033,36545576
40,4,42130,36545827
40,4,42008,36545872
40,4,41915,36546193
40,3,41981,36546241
40,4,42144,36546285
40,4,42145,36546449
37,3,41984,36557514
37,4,42146,36558257
40,4,42073,36604619
39,3,41920,36613578
39,4,41917,36613791
40,4,42108,36715131
40,4,41949,36715375
14,3,42038,36716780
14,3,42147,36716971
14,2,42148,36717149
40,3,41970,36720262
40,4,42095,36720424
40,3,42149,36720927
40,1,41993,36721464
40,3,41939,36721670
40,4,42150,36721986
40,1,41900,36722051
40,3,41921,36722164
14,3,42151,36769451
38,2,41917,36855764
38,4,42033,36856385
38,4,41902,36856589
38,3,42029,36856832
32,4,42094,36988273
38,3,41946,37048786
38,2,42139,37049050
38,2,42137,37049130
38,2,42053,37049234
38,4,42152,37049425
38,3,42153,37049596
39,3,42153,37057426
39,3,42121,37057483
14,4,42154,37071834
39,4,41904,37154408
14,2,42155,37205946
39,2,42156,37320765
40,4,42157,37334100
41,4,42024,37371716
41,3,42158,37371937
41,3,42159,37372009
26,4,42160,37374311
26,3,42004,37375072
26,0,42141,37375206
