user_id,rel_id,business_id,ts
0,2,30899,0
0,3,30900,19058
1,2,30901,20116
1,3,30902,21030
0,2,30902,21063
1,2,30903,23537
1,2,30904,23671
1,3,30899,39339
1,4,30905,123192
0,4,30905,123359
0,2,30906,123508
1,2,30906,123678
0,1,30904,123912
2,4,30907,2356440
2,2,30908,2356486
2,4,30909,2356618
2,3,30910,2356755
2,3,30911,2356818
3,4,30909,2440452
2,4,30912,2440969
2,3,30913,3128356
2,3,30914,4951922
2,3,30915,4952015
2,1,30916,4952068
2,4,30917,4952237
2,3,30918,4952379
2,4,30919,4952772
2,3,30920,4952881
2,3,30921,4953039
2,3,30922,4953112
2,2,30923,4953383
2,3,30924,4953452
2,4,30925,4995666
2,2,30926,4995799
2,4,30927,4996155
2,3,30928,4999939
2,3,30929,5185016
2,2,30930,5549940
2,2,30931,5550085
2,3,30932,5551258
2,3,30933,5551367
2,3,30934,5551504
2,1,30935,5551591
2,2,30936,5551881
2,3,30937,5551930
2,4,30938,5552066
2,2,30939,5552139
2,3,30940,5552260
2,3,30941,5552372
2,2,30942,5552443
2,3,30943,5552508
2,3,30944,5554881
3,4,30938,5625026
3,4,30945,5625798
3,3,30918,5627254
3,2,30946,5627909
3,3,30924,5628626
3,4,30947,5629116
2,4,30948,5861587
4,3,30949,6349347
4,3,30935,6350531
2,3,30946,6751339
2,2,30950,8931222
2,3,30951,8931375
2,3,30952,8931516
2,3,30953,8933428
5,4,30954,9985038
5,4,30955,9985381
5,3,30956,9985545
5,3,30957,9987039
6,4,30958,10107102
6,4,30959,10108115
6,4,30938,10108374
5,4,30932,10148607
5,4,30953,10148930
5,3,30960,10149117
5,2,30961,10149283
5,3,30933,10149393
5,0,30962,10149578
5,1,30963,10149721
5,1,30913,10149804
5,2,30937,10150006
5,3,30964,10150119
5,0,30965,10150356
5,3,30966,10150594
5,1,30939,10151162
5,3,30919,10151889
5,2,30911,10152035
5,4,30910,10152255
5,4,30905,10152529
5,2,30927,10152677
5,2,30967,10152932
5,2,30968,10153056
5,2,30969,10153728
5,4,30970,10154075
5,3,30971,10154297
5,3,30940,10154488
5,2,30949,10154670
5,4,30972,10154816
5,3,30930,10155107
5,3,30931,10155275
5,4,30943,10155444
5,2,30973,10155924
5,3,30974,10156205
5,4,30958,10156397
5,3,30936,10156656
5,2,30975,10156941
5,2,30906,10157248
5,2,30976,10157464
5,2,30977,10157668
5,3,30978,10158604
5,3,30979,10158829
5,2,30916,10158975
5,3,30980,10159549
5,4,30948,10160111
5,3,30951,10160273
5,3,30981,10160368
5,4,30982,10160723
5,4,30983,10161027
5,3,30984,10161258
5,1,30985,10161451
5,0,30986,10161584
5,3,30946,10161836
5,4,30987,10162253
5,4,30929,10162468
5,2,30988,10163203
5,1,30989,10187293
5,2,30990,10187637
5,2,30991,10188092
7,3,30992,10189364
5,3,30993,10189477
5,2,30924,10189649
5,3,30994,10189884
7,3,30995,10190017
5,3,30996,10190037
5,3,30997,10190119
5,3,30998,10190294
5,3,30999,10190396
5,4,30992,10190582
5,2,31000,10190739
5,3,31001,10190836
5,2,30941,10191008
5,3,31002,10191143
5,2,31003,10191439
5,3,31004,10191609
5,3,31005,10191726
5,1,31006,10191865
5,2,30934,10192104
5,1,30995,10192373
5,3,31007,10192947
5,3,31008,10193168
5,1,31009,10193300
5,3,31010,10193469
5,2,31011,10193575
5,3,31012,10193757
5,2,31013,10194226
5,2,31014,10194422
7,4,30982,10197587
7,4,30955,10199269
7,4,31015,10199565
7,4,31016,10200050
7,4,30953,10200317
7,4,31017,10200543
5,4,31018,10205173
5,2,31019,10205280
5,3,31020,10206125
5,3,31021,10206273
5,4,31022,10206554
5,3,31023,10206835
5,2,31024,10207075
5,3,31025,10207298
5,4,31026,10207691
5,1,31027,10207900
5,3,31028,10208340
5,1,31029,10208562
5,3,31030,10209322
5,2,31031,10209519
5,2,31032,10209926
5,3,31033,10210129
5,3,31034,10211221
5,2,30931,10211518
5,2,31035,10211612
5,0,31036,10211897
5,3,31037,10212370
5,2,31038,10212497
5,0,31039,10212873
5,1,31040,10213075
5,2,31041,10213285
5,2,31042,10220754
5,2,31043,10220823
5,2,31044,10221017
5,2,31045,10221119
5,3,31046,10225050
5,3,31047,10225303
5,0,31048,10225634
7,2,31049,10225726
8,4,31050,10225853
7,4,31051,10226119
5,2,31052,10226219
5,1,31053,10226346
5,4,31054,10227094
8,3,30970,10227106
5,3,31055,10227338
8,2,31056,10227460
5,3,31057,10228436
5,3,31058,10228874
5,2,31059,10229125
5,3,31060,10235050
5,4,31061,10235214
5,3,31062,10235364
5,3,31063,10235621
5,2,31064,10235726
5,3,31065,10236030
5,2,31066,10236145
5,3,31067,10236296
5,4,31068,10236474
5,4,31069,10236945
5,2,31070,10237483
8,4,31071,10365401
2,1,31068,10383971
2,3,31055,10384180
2,2,31054,10384252
2,3,31072,10384422
8,4,31073,10713649
8,3,31074,10713849
9,2,30924,11273432
9,3,30968,11274035
9,3,31061,11276176
9,1,31075,11359704
5,2,31076,11407743
5,3,31077,11407993
5,3,31076,11408123
5,1,31078,11408592
5,2,31079,11408803
5,4,31080,11410131
5,3,31081,11410339
5,3,31082,11411327
5,4,31083,11411519
5,4,31051,11413737
5,2,31075,11413967
5,1,31084,11414247
5,3,31017,11414520
9,3,31002,11439739
9,1,30939,11439919
9,2,31085,11440189
9,2,31086,11441845
9,3,30970,11442897
10,3,30916,11472853
10,3,31087,11481666
10,4,31066,11508943
10,3,31003,11560811
8,4,31020,11619278
10,4,31073,11996572
10,2,31088,11997206
6,4,30905,13656258
6,4,30976,13656426
11,4,30953,15998131
11,4,31026,16002846
11,0,31036,16003271
11,0,31009,16003464
11,4,31089,16004394
11,2,31048,16006268
11,3,31033,16007571
12,3,30970,20409148
12,4,30961,20409186
13,4,30976,24937827
13,4,31090,24938223
14,2,30935,26911086
15,4,30964,27746499
15,1,31091,28020123
15,3,31092,28021195
15,3,31093,28021772
16,4,30961,29820690
16,2,30933,29820917
16,3,31094,29821136
16,2,31095,29899858
16,3,31096,29900389
16,3,31097,29900706
16,2,30980,29901102
16,3,31050,29901240
16,4,31098,29901722
16,4,30960,29902049
4,3,31002,30294648
17,4,30953,30981241
17,3,31004,30981316
17,3,30960,31022451
17,3,31052,31022832
17,4,31086,31025533
16,3,31099,31202148
13,4,30940,31935672
16,4,31073,32617656
18,4,31100,32791613
18,4,30952,32791986
13,4,31101,33061273
13,3,31102,33061441
13,3,30905,33061949
13,3,31103,33905690
19,3,30976,35700674
19,3,31104,35701359
19,3,31105,35702046
19,3,31106,35703626
19,4,31107,36829709
6,0,31088,37224400
20,3,30935,39581328
20,2,31108,39581473
21,4,30953,43809346
21,2,31109,43811639
21,4,31086,43812467
21,2,31064,43812595
21,3,31058,43812947
21,3,30978,43813380
22,3,31023,46753080
22,4,31110,46754384
22,3,31111,46754586
22,1,31112,46755015
22,3,31061,46755159
22,3,31113,46755975
22,3,31114,46757347
22,3,30976,46757596
23,4,30969,46866055
22,3,30968,47014087
22,4,31095,47014270
22,2,31076,47120049
24,3,31115,47343863
24,4,30937,47345086
24,3,31116,47345224
24,4,31117,47358146
24,3,30976,47423830
24,3,30943,47431938
24,4,30909,47512362
22,4,31118,47700658
22,2,31119,47700821
23,4,31102,47957359
23,3,31120,47957872
22,4,31121,48170251
25,4,31122,48383863
26,3,31062,48557577
26,3,31123,48568074
26,4,31124,48568238
26,4,31125,48568600
26,2,31121,48569299
26,3,30916,48569532
26,4,31126,48569890
26,4,30983,48651502
22,4,31127,48676210
12,3,31128,48677359
12,4,30902,48754685
12,0,31129,48755135
27,3,31130,48839239
27,2,31131,48839637
27,3,31068,48840320
27,4,30937,48841232
27,1,31118,48841338
27,4,31132,48841600
27,4,31023,48842626
26,3,31133,48988323
25,4,31113,49243328
25,4,31055,49244236
25,2,30976,49244462
25,2,30960,49244689
25,3,31134,49245032
25,3,31058,49245568
25,4,30938,49245999
25,3,30998,49246344
25,4,31135,49246505
25,2,31136,49246877
25,4,30937,49248492
25,1,31137,49248662
25,3,31130,49249063
25,4,30905,49249635
25,3,31138,49249853
26,0,31023,49451266
22,3,31139,49757719
22,4,31140,49758386
26,2,30909,50204507
9,3,31141,50739411
28,4,31096,51664549
28,4,31142,51664834
29,2,31109,51689632
29,3,31133,51691119
28,3,31143,51693933
26,2,31144,52011876
26,2,30960,52012214
22,2,31145,52738334
22,4,30932,52738517
30,4,30959,53334369
30,4,31130,53334593
30,4,31146,53334839
30,2,30937,53335390
30,4,30905,53335604
30,4,30976,53335861
31,2,31144,53405152
31,3,31125,53405327
29,3,31048,53499384
29,1,31064,53499525
29,3,30949,53499786
29,3,31058,54268635
29,4,30905,54268840
29,4,31026,54269066
27,3,30994,54857192
27,1,31004,54857320
27,3,31147,54857657
27,3,31148,54858656
32,3,31149,55069166
33,3,31003,55254284
34,3,31130,55440523
34,3,31004,55441211
34,3,31110,55441757
34,4,31141,55442888
5,1,31150,55582734
5,4,31107,55590023
5,3,31151,55590386
5,4,31152,55590822
5,2,31110,55591204
5,3,31133,55592190
5,3,31086,55592569
5,4,31153,55592756
5,3,31141,55592997
5,3,31094,55593292
5,4,31056,55594307
5,1,31015,55594390
5,4,31125,55595205
5,4,31049,55595375
5,3,31122,55595583
5,2,30918,55596428
5,4,31154,55597536
5,4,31093,55597662
5,4,31121,55598266
5,4,31155,55734208
5,3,31124,55734503
26,4,31049,55745304
5,3,31016,55751850
5,3,31156,55752026
5,2,31117,55752190
5,3,31157,55752342
35,3,31158,55762650
26,2,31158,55803447
26,4,31159,56517299
36,4,30976,56549597
36,4,31160,56599665
36,3,31161,56600003
35,4,31125,56890843
26,3,31068,56946296
26,4,31162,56947135
26,4,31163,57033228
37,3,31164,57202208
31,1,31165,57544299
31,4,31050,57544900
31,3,30983,57545329
31,3,31166,57548552
38,3,31150,57578828
38,3,31162,57579040
38,4,31167,57579226
38,4,30933,57579390
38,4,31168,57580022
39,0,31169,57627789
39,3,31170,57628406
39,2,31171,57628906
39,3,31172,57644074
39,2,31173,57644460
39,4,31160,57644829
39,3,30971,57645193
39,4,31056,57645528
39,1,31174,57645760
36,4,31175,57805891
36,4,31176,57807297
36,3,31177,57807749
36,4,31178,57808574
36,3,31102,57809407
40,2,30989,58093766
40,3,31072,58093938
40,3,30959,58094211
40,3,31179,58094539
40,1,31129,58095050
40,3,31130,58095524
40,2,31138,58095878
40,3,30976,58098028
40,3,30948,58098525
40,4,31052,58098839
40,4,31090,58099784
40,2,31146,58100060
38,3,31180,58166224
38,4,31072,58166499
26,4,31179,58747749
38,3,31181,59313162
41,3,31110,59492356
41,3,31099,59492935
41,3,31182,59493366
26,2,31183,59632266
35,2,31184,59815602
35,4,31185,59901795
26,4,31186,59975553
42,4,31170,60064126
42,2,30949,60064600
42,3,31004,60065323
42,4,31134,60066611
42,2,31121,60067354
42,3,31187,60067996
43,4,30961,60223724
43,2,31188,60223854
43,3,30984,60224251
44,4,30992,60231292
45,4,31137,60422376
46,4,31004,60609307
46,3,30992,60609540
46,4,30933,60610982
46,4,30961,60667524
27,4,31167,60833614
47,4,31050,61012603
47,4,30961,61012749
47,1,30918,61012915
47,3,30932,61013116
47,0,31109,61013395
47,0,31189,61013545
47,1,31075,61013733
47,3,30983,61013870
47,2,31139,61013992
47,2,30965,61014107
47,4,31016,61014550
22,3,30980,61442472
48,4,31190,61686424
26,1,31191,61808679
49,4,30932,61847691
49,4,31067,61847988
49,0,31192,61848123
49,3,31068,61848278
49,4,31153,61848565
49,3,31167,61848862
49,3,31015,61849076
49,3,31142,61851249
50,2,31050,61956852
50,1,31193,61957179
50,2,30984,61957623
50,2,31186,61957724
50,1,31194,61957910
50,1,31195,61958551
50,2,30916,61958938
50,2,30920,61959230
50,3,31196,61960014
50,2,31004,61960190
49,4,31196,62035189
49,3,31102,62035802
43,4,31197,62476341
51,4,31072,62483624
22,3,31198,62687084
22,4,31162,62827308
22,2,30907,62827559
22,3,31199,62827685
52,3,31130,62849848
52,3,31118,62988215
22,4,31200,63107317
22,3,30916,63153251
26,3,31201,63234222
35,4,31202,63281408
35,3,31063,63283566
50,1,31203,63343434
50,2,31061,63343787
50,2,31085,63343892
50,1,31158,63344243
50,1,31102,63344424
50,1,31204,63344899
50,2,31002,63345110
50,1,31145,63345318
49,4,31205,63346733
49,4,30993,63346879
50,1,31049,63346885
49,4,30968,63348333
50,2,30915,63369318
50,1,31206,63370177
50,2,30952,63370567
50,2,31207,63370842
50,2,30929,63371160
50,2,31101,63371470
53,4,30972,63516679
53,4,31208,63579073
53,4,31004,63675786
50,3,31162,63765405
20,3,31209,63862954
54,4,31210,63955128
54,4,30948,63956887
54,4,31201,63957490
54,4,31211,63957779
54,4,31212,64005441
54,3,31020,64005664
54,4,31213,64006138
54,3,31121,64006684
50,2,31184,64030810
50,2,31063,64031087
50,3,30978,64031412
50,2,31090,64031886
50,2,31055,64032370
50,3,30977,64032615
50,1,31214,64032870
50,1,31215,64033304
50,1,30960,64033723
55,2,31086,64105504
55,3,30953,64110663
53,2,30940,64184090
53,4,31001,64184798
31,4,31216,64197891
31,4,31217,64198631
54,4,30976,64225616
55,2,31153,64713028
55,4,31215,65017019
49,4,31000,65154836
55,3,31218,66006542
35,3,31080,66225141
35,4,31015,66225663
56,4,30961,66261447
56,4,31004,66261769
56,0,30964,66262157
56,4,31022,66262340
56,4,31196,66262685
56,4,30948,66263682
56,3,31167,66264313
56,4,31055,66287042
56,4,30995,66287383
56,4,31017,66287548
56,4,31136,66287701
56,3,31018,66287882
56,4,31093,66288059
56,4,31002,66288259
56,4,31086,66288700
56,4,31003,66289137
56,4,31096,66289366
56,4,31219,66289520
56,4,31020,66289799
56,4,30916,66291185
56,4,31149,66291779
56,4,30917,66292577
56,4,30945,66293379
56,3,31099,66293617
56,4,30921,66294033
56,1,30930,66296743
56,4,30980,66296958
56,2,30911,66298232
56,4,30999,66299204
56,4,31037,66300189
5,1,31220,66477925
5,4,31221,66478355
5,2,31112,66478690
57,0,31222,66634448
57,3,31164,66708777
57,2,30920,66709410
57,3,30913,66709962
57,2,30899,66710499
57,3,31002,66710902
58,1,31223,66850593
58,1,30976,66914645
58,3,31137,66937913
58,3,31224,66939692
58,1,31225,66939789
58,3,31136,66981655
59,3,31039,67046730
59,0,31146,67047297
59,2,31118,67048265
59,4,31214,67048660
59,1,31183,67048842
59,1,31226,67049292
58,4,30998,67146273
60,4,30961,67255022
60,3,31130,67255596
60,2,31146,67309889
59,4,31227,67310632
60,3,31072,67351437
60,4,31017,67351834
49,0,31228,67390069
61,4,31229,67411847
61,4,31045,67413750
62,3,31146,67491178
16,4,30945,67523945
16,2,30907,67524345
63,0,31054,67664847
63,4,30964,67665012
63,4,31093,67665174
63,4,30921,67665349
63,4,31102,67666203
63,0,30940,67666331
63,4,31156,67666730
63,4,31230,67666874
63,4,31231,67667076
55,3,31182,67716201
55,4,30958,67716750
55,3,31232,67717829
50,1,30970,68271286
64,4,31231,68614515
64,4,31233,68684841
64,2,31002,68685309
65,4,30916,68706209
65,2,31004,68706383
65,3,30978,68706815
65,4,31194,68707068
65,4,31061,68949496
27,3,31072,68966816
27,3,30933,68967136
66,4,31130,69167019
66,3,31137,69168868
66,4,30994,69240705
66,4,30978,69243647
57,3,31234,69284486
67,1,30909,69459080
67,2,31003,69459341
67,2,31202,69459864
67,2,31165,69460294
65,4,31002,69503502
26,1,31051,69641702
26,3,31145,69641928
50,2,31118,69690690
65,2,31195,69730349
61,4,31235,69811910
61,4,31236,69812950
68,4,31002,69824637
50,2,31237,69847220
46,3,30929,70149922
46,4,30927,70150741
46,4,30946,70151284
46,3,31073,70151641
46,3,31143,70152544
46,3,31052,70153320
46,2,31007,70154866
46,3,30908,70251619
35,1,30906,70281798
64,4,31238,70332871
64,4,31016,70333272
64,4,31122,70333404
65,2,31207,70631781
65,3,31239,70690024
65,2,30936,70691534
65,3,31240,70692113
65,4,31080,70693311
61,4,31241,70761656
69,3,30919,70788849
69,4,31130,70788980
69,4,31142,70789146
69,4,31056,70789596
64,3,31049,70847735
64,3,31093,70848005
64,4,31242,70848177
64,4,30957,71040289
64,3,30918,71040554
64,4,30984,71040874
64,3,31243,71120039
70,4,31136,71123381
70,3,30943,71124370
70,4,31234,71124643
70,3,31244,71125384
71,3,31022,71295059
71,4,31172,71295283
71,4,31245,71433925
71,4,31246,71434460
71,2,30964,71435249
72,3,31247,71454246
72,3,31248,71456842
65,4,31249,71548052
73,4,30940,71670296
73,4,31250,71671067
73,3,31251,71671473
73,2,31075,71671665
73,3,31252,71671900
73,4,31253,71672111
73,1,30973,71672372
35,2,30976,72341723
35,4,31134,72791938
44,4,31254,72838052
44,4,31255,72839545
44,3,31018,72848627
74,2,31240,73125284
74,3,30988,73128427
74,3,31179,73128623
74,2,30976,73128785
74,4,31256,73276987
65,3,30917,73788739
75,4,31050,73875557
