user_id,friend_user_id
1948,750
1948,5832
1948,8135
1948,6439
1948,19493
1948,12261
1948,2909
1948,452
1948,3272
1948,1528
1948,527
1948,8880
1948,5382
1948,497
1948,1052
1948,1105
1948,1374
1948,8938
1948,3586
1948,1753
1948,5674
1948,8549
1948,3685
1948,6021
1948,11124
1948,5921
1948,12270
1948,17734
1948,2888
1948,3170
1948,4222
1948,5533
1948,1061
1948,927
1948,3721
1948,5493
1948,27019
1948,23100
1948,1877
1948,8090
1948,4119
1948,889
1948,2256
1948,30753
1948,11998
1948,9244
1948,2726
1948,2924
1948,19621
1948,3534
1948,9805
1948,12975
1948,23540
1948,8752
1948,7366
1948,6052
1948,13238
1948,2261
1948,6875
1948,8076
1948,14315
1948,7044
1948,556
1948,609
1948,9666
1948,2175
1948,10616
1948,5294
1948,21865
1948,25348
1948,7748
1948,22042
1948,2895
1948,24949
1948,8092
1948,10307
1948,6770
1948,23406
1948,19869
1948,6435
1948,12718
1948,1846
1948,8990
1948,8055
1948,11688
1948,12896
1948,5619
1948,2024
1948,27028
1948,9562
1948,19899
1948,14740
1948,21915
1948,2783
1948,6794
1948,14656
1948,18229
1948,3695
1948,2388
1948,9079
1948,6998
1948,6224
1948,4104
1948,753
1948,12495
1948,27383
1948,20036
1948,15218
1948,16997
1948,11966
1948,21827
1948,23529
1948,12058
1948,12370
1948,12295
1948,29276
1948,17009
1948,10312
1948,1408
1948,16167
1948,29848
1948,2653
1948,5038
1948,19687
1948,14396
1948,20510
1948,10380
1948,21216
1948,18554
1948,15138
1948,3201
1948,29400
1948,22766
1948,12336
1948,27732
1948,4403
1948,24924
1948,8030
1948,11247
1948,24849
1948,6886
1948,23787
1948,7118
1948,7756
1948,4955
1948,7779
1948,9532
1948,15857
1948,22043
1948,20755
1948,5407
1948,13137
1948,27399
1948,23276
1948,1163
1948,10101
1948,14404
1948,23985
1948,21759
1948,2155
1948,4594
1948,5831
1948,9037
1948,6336
1948,913
1948,16974
1948,24361
1948,28793
1948,25526
1948,9177
1948,23573
1948,16795
1948,27457
1948,16693
1948,8729
1948,2190
1948,25413
1948,3662
1948,1446
1948,14762
1948,17479
1948,4793
1948,28432
1948,18643
1948,13906
1948,30818
1948,25363
1948,14731
1948,28940
1948,25102
1948,20705
1948,18507
1948,26850
1948,18396
1948,15171
1948,27080
1948,25593
1948,2216
1948,19554
1948,26687
1948,19467
1948,3144
1948,6741
1948,17387
1948,10836
1948,29615
1948,4685
1948,8118
1948,16883
1948,22265
1948,16866
1948,5486
1948,9533
1948,26745
1948,28114
1948,30679
1948,11527
1948,26603
1948,24917
1948,7207
1948,22547
1948,13453
1948,4770
1948,7976
1948,17305
1948,29878
1948,29427
1948,13618
1948,13180
1948,14828
1948,19787
1948,8127
1948,13754
1948,3311
1948,24408
1948,27152
1948,25542
1948,30263
1948,24390
1948,21223
1948,10063
1948,26754
1948,4502
1948,6196
1948,23528
1948,23158
1948,10913
1948,26899
